DB.ID	TaxID	AccNum.noV	AccNum	SeqMD5Digest	SLength	Analysis	SignDesc	StartLoc	StopLoc	Score	Status	RunDate	IPRAcc	IPRDesc	FullAccNum	ProteinName	Length	SourceDB	Completeness	Lineage	Species	Name	ShortName	LookupTblDesc	ID	Label
MF_00630		WP_092925612	WP_092925612.1	782f1f1a866811eac2ebe5f8be664668	195	Hamap	UPF0232 protein <locus_tag>.	7	182	28.352	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria								WP_092925612.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	2675850	WP_154786465	WP_154786465.1	074bf31021b1d2be53db026dd935234f	195	Hamap	UPF0232 protein <locus_tag>.	4	182	30.385	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_154786465.1	DUF721 family protein [Nocardia sp. CT2-14]	195	refseq	complete	Bacteria>Actinobacteria	Nocardia sp. CT2-14	BActino_Nsp._WP_154786465.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	945692	WP_009679864	WP_009679864.1	c434f2d9f4eb1007137485f98b7d8769	183	Hamap	UPF0232 protein <locus_tag>.	1	170	29.342	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_009679864.1	DUF721 family protein [Gordonia neofelifaecis]	183	refseq	complete	Bacteria>Actinobacteria	Gordonia neofelifaecis	BActino_Gneofelifaecis_WP_009679864.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	2675851	WP_157389461	WP_157389461.1	5e0a1b0c5e8c2fa254a1ee3c9394dcc3	195	Hamap	UPF0232 protein <locus_tag>.	5	182	29.956	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_157389461.1	DUF721 family protein [Nocardia terrae]	195	refseq	complete	Bacteria>Actinobacteria	Nocardia sp. ET3-3	BActino_Nsp._WP_157389461.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	1644129	WP_127917854	WP_127917854.1	9df3ca530adf1fbff5c135237f74eed3	181	Hamap	UPF0232 protein <locus_tag>.	1	168	30.471	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_127917854.1	DUF721 family protein [Rhodococcus agglutinans]	181	refseq	complete	Bacteria>Actinobacteria	Rhodococcus agglutinans	BActino_Ragglutinans_WP_127917854.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	425468	WP_083064843	WP_083064843.1	9fb972e566a682799122812bb0dee949	185	Hamap	UPF0232 protein <locus_tag>.	1	172	35.501	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_083064843.1	DUF721 family protein [Mycobacterium arosiense]	185	refseq	complete	Bacteria>Actinobacteria	Mycobacterium arosiense	BActino_Marosiense_WP_083064843.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	431269	WP_039376591	WP_039376591.1	59e06135a7ce8a075dd662500a68db19	195	Hamap	UPF0232 protein <locus_tag>.	4	182	33.197	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_039376591.1	DUF721 family protein [Mycolicibacterium setense]	195	refseq	complete	Bacteria>Actinobacteria	Mycolicibacterium setense	BActino_Msetense_WP_039376591.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	1841860	WP_077087143	WP_077087143.1	5214939fd01b7cf70767ca3b64e091d8	187	Hamap	UPF0232 protein <locus_tag>.	1	174	34.478	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_077087143.1	DUF721 family protein [Mycobacterium rhizamassiliense]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium rhizamassiliense	BActino_Mrhizamassiliense_WP_077087143.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	2698900	WP_159369719	WP_159369719.1	493ac3d148c8b3a39b56cddeea4c5d93	194	Hamap	UPF0232 protein <locus_tag>.	5	181	29.17	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_159369719.1	DUF721 family protein [Gordonia sp. JH63]	194	refseq	complete	Bacteria>Actinobacteria	Gordonia sp. JH63	BActino_Gsp._WP_159369719.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	444597	WP_083030186	WP_083030186.1	423c36285cc76a848c857381a1b20099	189	Hamap	UPF0232 protein <locus_tag>.	4	175	32.214	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_083030186.1	DUF721 family protein [Mycolicibacterium insubricum]	189	refseq	complete	Bacteria>Actinobacteria	Mycolicibacterium insubricum	BActino_Minsubricum_WP_083030186.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	1727214	WP_097386587	WP_097386587.1	b52ce6de1331ab71b9e288d450d92e11	181	Hamap	UPF0232 protein <locus_tag>.	1	168	30.636	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_097386587.1	DUF721 family protein [Rhodococcus sp. H-CA8f]	181	refseq	complete	Bacteria>Actinobacteria	Rhodococcus sp. H-CA8f	BActino_Rsp._WP_097386587.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630		WP_094736031	WP_094736031.1	58ec0c811123abcc4bb3bbc6ddacf6f3	186	Hamap	UPF0232 protein <locus_tag>.	3	173	30.147	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria								WP_094736031.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630		WP_147105127	WP_147105127.1	07c0e55ec01041b8cd73887d21cfb110	200	Hamap	UPF0232 protein <locus_tag>.	6	187	29.408	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria								WP_147105127.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	1736391	WP_057149905	WP_057149905.1	69ec0b3fc9b7d97e4e524aa93257ec3e	186	Hamap	UPF0232 protein <locus_tag>.	2	173	32.973	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_057149905.1	DUF721 family protein [Mycobacterium sp. Soil538]	186	refseq	complete	Bacteria>Actinobacteria	Mycobacterium sp. Soil538	BActino_Msp._WP_057149905.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	278209	WP_072805802	WP_072805802.1	36803066c0770e6727a3c8116dda0855	194	Hamap	UPF0232 protein <locus_tag>.	2	181	30.874	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_072805802.1	DUF721 family protein [Rhodococcus yunnanensis]	194	refseq	complete	Bacteria>Actinobacteria	Rhodococcus yunnanensis	BActino_Ryunnanensis_WP_072805802.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	1737359	WP_096272616	WP_096272616.1	a82daf9fa880547731780f4718ad4ff3	195	Hamap	UPF0232 protein <locus_tag>.	2	182	29.045	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_096272616.1	DUF721 family protein [Gordonia sp. 1D]	195	refseq	complete	Bacteria>Actinobacteria	Gordonia sp. 1D	BActino_Gsp._WP_096272616.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	339268	WP_064953466	WP_064953466.1	b95a7dac70abfae17a88245e1a37c963	185	Hamap	UPF0232 protein <locus_tag>.	3	172	35.435	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_064953466.1	DUF721 family protein [Mycobacterium colombiense]	185	refseq	complete	Bacteria>Actinobacteria	Mycobacterium colombiense	BActino_Mcolombiense_WP_064953466.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630		WP_110766278	WP_110766278.1	9bd0dac7ca68e9e058c35c317b876822	187	Hamap	UPF0232 protein <locus_tag>.	3	174	32.861	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria								WP_110766278.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630		WP_129906586	WP_129906586.1	7d53f6b1310ab721f6e18e2ebc92915a	194	Hamap	UPF0232 protein <locus_tag>.	3	181	30.101	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria								WP_129906586.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	2657482	WP_064867997	WP_064867997.1	659ae2092cb589826a4cb92f6680e0e4	187	Hamap	UPF0232 protein <locus_tag>.	4	174	30.194	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_064867997.1	MULTISPECIES: DUF721 family protein [unclassified Gordonia]	187	refseq	complete	Bacteria>Actinobacteria	unclassified Gordonia	BActino_uGordonia_WP_064867997.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	282684	WP_067663400	WP_067663400.1	2e1fbd481adc5b05dd209afa7af5f1f9	189	Hamap	UPF0232 protein <locus_tag>.	3	176	31.626	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_067663400.1	DUF721 family protein [Nocardia miyunensis]	189	refseq	complete	Bacteria>Actinobacteria	Nocardia miyunensis	BActino_Nmiyunensis_WP_067663400.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	480418	WP_045842172	WP_045842172.1	07f6642216eb3ab32c10ed7503b6641f	189	Hamap	UPF0232 protein <locus_tag>.	6	176	31.204	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_045842172.1	DUF721 family protein [Mycobacterium lepromatosis]	189	refseq	complete	Bacteria>Actinobacteria	Mycobacterium lepromatosis	BActino_Mlepromatosis_WP_045842172.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630		WP_085998309	WP_085998309.1	a02beb89069d7db7ebed4db0af0da744	186	Hamap	UPF0232 protein <locus_tag>.	1	173	32.154	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria								WP_085998309.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	487514	WP_045384692	WP_045384692.1	c8b8479f00f12a53c3035602cf3feb13	174	Hamap	UPF0232 protein <locus_tag>.	1	161	31.025	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_045384692.1	DUF721 family protein [Mycobacterium kyorinense]	174	refseq	complete	Bacteria>Actinobacteria	Mycobacterium kyorinense	BActino_Mkyorinense_WP_045384692.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630		WP_164310093	WP_164310093.1	e1b79ab725ba530e1873c046baa71742	186	Hamap	UPF0232 protein <locus_tag>.	1	173	29.243	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria								WP_164310093.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630		WP_067849932	WP_067849932.1	071e8bdf40fcdf9e102efdec0aaa52d4	188	Hamap	UPF0232 protein <locus_tag>.	1	175	34.564	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria								WP_067849932.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	1905142	WP_093945778	WP_093945778.1	9623134421112b7bb22a14d74287cde8	211	Hamap	UPF0232 protein <locus_tag>.	24	198	27.791	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_093945778.1	DciA family protein [Amycolatopsis vastitatis]	211	refseq	complete	Bacteria>Actinobacteria	Amycolatopsis vastitatis	BActino_Avastitatis_WP_093945778.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	512402	WP_064998810	WP_064998810.1	dc6148cbf594e914d13650e544076df1	191	Hamap	UPF0232 protein <locus_tag>.	1	178	33.316	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_064998810.1	DUF721 family protein [Mycobacterium heraklionense]	191	refseq	complete	Bacteria>Actinobacteria	Mycolicibacter heraklionensis	BActino_Mheraklionensis_WP_064998810.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630		WP_156910215	WP_156910215.1	0e8d9f44726a27464edc44713c81fb9e	178	Hamap	UPF0232 protein <locus_tag>.	2	165	29.963	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria								WP_156910215.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	1927124	WP_095533507	WP_095533507.1	272489f7f82d48b195a6a6667907bb68	201	Hamap	UPF0232 protein <locus_tag>.	11	188	33.389	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_095533507.1	DUF721 family protein [Mycobacterium aquaticum]	201	refseq	complete	Bacteria>Actinobacteria	Mycobacterium aquaticum	BActino_Maquaticum_WP_095533507.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	1834160	WP_076129047	WP_076129047.1	4256231f3c8fc883459fadcf9d9848b2	187	Hamap	UPF0232 protein <locus_tag>.	1	174	35.627	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_076129047.1	DUF721 family protein [Mycobacterium sp. IS-836]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium sp. IS-836	BActino_Msp._WP_076129047.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	512402	WP_064888362	WP_064888362.1	495b4480de885e79e33d9639a73d4592	192	Hamap	UPF0232 protein <locus_tag>.	2	179	33.27	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_064888362.1	DUF721 family protein [Mycobacterium heraklionense]	192	refseq	complete	Bacteria>Actinobacteria	Mycolicibacter heraklionensis	BActino_Mheraklionensis_WP_064888362.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	2642494	WP_067948131	WP_067948131.1	99abe71fc60d18dfb5a105caf6533e5c	185	Hamap	UPF0232 protein <locus_tag>.	3	172	34.795	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_067948131.1	MULTISPECIES: DUF721 family protein [unclassified Mycobacterium]	185	refseq	complete	Bacteria>Actinobacteria	unclassified Mycobacterium	BActino_uMycobacterium_WP_067948131.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	512402	WP_076048899	WP_076048899.1	aff7fe27fd3d8bd4db9b9d1dc759373e	191	Hamap	UPF0232 protein <locus_tag>.	1	178	32.9	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_076048899.1	DUF721 family protein [Mycobacterium heraklionense]	191	refseq	complete	Bacteria>Actinobacteria	Mycolicibacter heraklionensis	BActino_Mheraklionensis_WP_076048899.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	1813677	WP_068370902	WP_068370902.1	12674d1e3bf8faf35e8ec2883a76a775	189	Hamap	UPF0232 protein <locus_tag>.	1	176	30.411	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_068370902.1	DUF721 family protein [Rhodococcus sp. EPR-157]	189	refseq	complete	Bacteria>Actinobacteria	Rhodococcus sp. EPR-157	BActino_Rsp._WP_068370902.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	2591848	WP_146437221	WP_146437221.1	9eecf02d4363e2165f5f42a3dd5ef276	180	Hamap	UPF0232 protein <locus_tag>.	3	167	28.504	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_146437221.1	DUF721 family protein [Tsukamurella sputi]	180	refseq	complete	Bacteria>Actinobacteria	Tsukamurella sputi	BActino_Tsputi_WP_146437221.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630		WP_007537537	WP_007537537.1	0399688a4909f0bddf7115b61ef62ca3	181	Hamap	UPF0232 protein <locus_tag>.	1	168	31.527	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria								WP_007537537.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	324058	WP_082958185	WP_082958185.1	552d97bd4bdd163aecaf25567b9e7589	190	Hamap	UPF0232 protein <locus_tag>.	3	177	34.993	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_082958185.1	DUF721 family protein [Mycobacterium alsense]	190	refseq	complete	Bacteria>Actinobacteria	Mycobacterium alsense	BActino_Malsense_WP_082958185.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	2022508	WP_094676777	WP_094676777.1	1403aa7d9874d2e6cac21368dba40ac1	187	Hamap	UPF0232 protein <locus_tag>.	1	174	30.306	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_094676777.1	DUF721 family protein [Rhodococcus sp. 06-235-1A]	187	refseq	complete	Bacteria>Actinobacteria	Rhodococcus sp. 06-235-1A	BActino_Rsp._WP_094676777.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	2592811	WP_144952384	WP_144952384.1	86d59432a7db61fb2583b49e3c52977c	190	Hamap	UPF0232 protein <locus_tag>.	3	177	35.33	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_144952384.1	DUF721 family protein [Mycobacterium helveticum]	190	refseq	complete	Bacteria>Actinobacteria	Mycobacterium sp. 16-83	BActino_Msp._WP_144952384.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	560555	WP_067914798	WP_067914798.1	58949aea133a9f61cfc6303e24e1efbd	185	Hamap	UPF0232 protein <locus_tag>.	2	172	35.184	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_067914798.1	DUF721 family protein [Mycobacterium mantenii]	185	refseq	complete	Bacteria>Actinobacteria	Mycobacterium mantenii	BActino_Mmantenii_WP_067914798.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	1834074	WP_067023770	WP_067023770.1	c00b941585e8fb472cb0c3c5377e828d	183	Hamap	UPF0232 protein <locus_tag>.	1	170	35.792	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_067023770.1	DUF721 family protein [Mycobacterium sp. 1245499.0]	183	refseq	complete	Bacteria>Actinobacteria	Mycobacterium sp. 1245499.0	BActino_Msp._WP_067023770.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	1834135	WP_068091216	WP_068091216.1	30b963f8e9349643989a1bbcdc6ebb17	185	Hamap	UPF0232 protein <locus_tag>.	1	172	34.907	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_068091216.1	DUF721 family protein [Mycobacterium sp. E2497]	185	refseq	complete	Bacteria>Actinobacteria	Mycobacterium sp. E2497	BActino_Msp._WP_068091216.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	339268	WP_076054593	WP_076054593.1	1f3f6be54b5e0d40396baef01a9a2055	185	Hamap	UPF0232 protein <locus_tag>.	3	172	35.442	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_076054593.1	DUF721 family protein [Mycobacterium colombiense]	185	refseq	complete	Bacteria>Actinobacteria	Mycobacterium colombiense	BActino_Mcolombiense_WP_076054593.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	339268	WP_065126902	WP_065126902.1	3c557bdfcec5c36f6c32b2e9a8103122	185	Hamap	UPF0232 protein <locus_tag>.	3	172	35.297	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_065126902.1	DUF721 family protein [Mycobacterium colombiense]	185	refseq	complete	Bacteria>Actinobacteria	Mycobacterium colombiense	BActino_Mcolombiense_WP_065126902.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	2663237	WP_153803227	WP_153803227.1	48c4b15bc633d9dfa1b936bda8be4b19	198	Hamap	UPF0232 protein <locus_tag>.	5	185	30.57	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_153803227.1	DUF721 family protein [Nocardia sp. SYP-A9097]	198	refseq	complete	Bacteria>Actinobacteria	Nocardia sp. SYP-A9097	BActino_Nsp._WP_153803227.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	486698	WP_085252985	WP_085252985.1	bcbae0f7637cdfb6a1a8cafdb3f06282	186	Hamap	UPF0232 protein <locus_tag>.	1	173	34.339	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_085252985.1	DUF721 family protein [Mycobacterium riyadhense]	186	refseq	complete	Bacteria>Actinobacteria	Mycobacterium riyadhense	BActino_Mriyadhense_WP_085252985.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	2049453	WP_116373099	WP_116373099.1	84bdc7b676b6efc536bd1673b9ae4e18	174	Hamap	UPF0232 protein <locus_tag>.	1	161	31.171	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_116373099.1	DUF721 family protein [Mycobacterium sp. MFM001]	174	refseq	complete	Bacteria>Actinobacteria	Mycobacterium sp. MFM001	BActino_Msp._WP_116373099.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	2636767	WP_155915347	WP_155915347.1	ea75aff6fcfc17a0f9c161750acbecdb	193	Hamap	UPF0232 protein <locus_tag>.	4	180	33.25	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_155915347.1	MULTISPECIES: DUF721 family protein [unclassified Mycolicibacterium]	193	refseq	complete	Bacteria>Actinobacteria	unclassified Mycolicibacterium	BActino_uMycolicibacterium_WP_155915347.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	1834097	WP_067229673	WP_067229673.1	413d703ad461e86d03e51a2712c3df4e	186	Hamap	UPF0232 protein <locus_tag>.	1	173	35.607	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_067229673.1	DUF721 family protein [Mycobacterium sp. 852002-51163_SCH5372311]	186	refseq	complete	Bacteria>Actinobacteria	Mycobacterium sp. 852002-51163_SCH5372311	BActino_Msp._WP_067229673.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	2487349	WP_123926878	WP_123926878.1	c1717de5ca4ded3268f60f4e1f9a167a	201	Hamap	UPF0232 protein <locus_tag>.	8	188	30.438	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_123926878.1	DUF721 family protein [Gordonia oryzae]	201	refseq	complete	Bacteria>Actinobacteria	Gordonia sp. RS15-1S	BActino_Gsp._WP_123926878.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	1834154	WP_076195924	WP_076195924.1	c5a0b12915723eef2f7f32e3ea54b451	193	Hamap	UPF0232 protein <locus_tag>.	4	180	33.996	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_076195924.1	DUF721 family protein [Mycobacterium sp. GA-1841]	193	refseq	complete	Bacteria>Actinobacteria	Mycobacterium sp. GA-1841	BActino_Msp._WP_076195924.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	342002	WP_046190115	WP_046190115.1	bc5389bb3690f4d994e797c44f271630	192	Hamap	UPF0232 protein <locus_tag>.	1	179	32.966	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_046190115.1	DUF721 family protein [Mycolicibacter arupensis]	192	refseq	complete	Bacteria>Actinobacteria	Mycolicibacter arupensis	BActino_Marupensis_WP_046190115.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630		WP_073695088	WP_073695088.1	5972c222402851c0da6fd9468a2193ad	182	Hamap	UPF0232 protein <locus_tag>.	1	169	32.597	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria								WP_073695088.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	354243	WP_083081410	WP_083081410.1	bc492f1648636dc5e34c8ad48af75940	185	Hamap	UPF0232 protein <locus_tag>.	2	172	32.379	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_083081410.1	DUF721 family protein [Mycolicibacter kumamotonensis]	185	refseq	complete	Bacteria>Actinobacteria	Mycolicibacter kumamotonensis	BActino_Mkumamotonensis_WP_083081410.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	2495913	WP_149428732	WP_149428732.1	6eb7df12f68bb073aaeea2c09906b899	180	Hamap	UPF0232 protein <locus_tag>.	1	167	29.903	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_149428732.1	DUF721 family protein [Rhodococcus cavernicola]	180	refseq	complete	Bacteria>Actinobacteria	Rhodococcus sp. C1-24	BActino_Rsp._WP_149428732.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	2094119	WP_158014744	WP_158014744.1	f4c8b330466c9443c89d24d9d392435d	187	Hamap	UPF0232 protein <locus_tag>.	1	174	34.214	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_158014744.1	DUF721 family protein [Mycobacterium basiliense]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium basiliense	BActino_Mbasiliense_WP_158014744.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630		WP_147139858	WP_147139858.1	612ab2db46365a8a53797d54d0b17032	186	Hamap	UPF0232 protein <locus_tag>.	1	173	31.798	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria								WP_147139858.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630	701042	WP_067176288	WP_067176288.1	929a150d9f2ae0ebc793ae0b5fae9b10	187	Hamap	UPF0232 protein <locus_tag>.	3	174	35.547	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria	WP_067176288.1	DUF721 family protein [Mycobacterium marseillense]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium marseillense	BActino_Mmarseillense_WP_067176288.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630		WP_166555363	WP_166555363.1	c38896a2862261c5fcb8f51160c624fd	182	Hamap	UPF0232 protein <locus_tag>.	1	169	32.359	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria								WP_166555363.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
MF_00630		WP_011891728	WP_011891728.1	980635cad6dd9c2974a253968e53a371	188	Hamap	UPF0232 protein <locus_tag>.	1	175	32.795	TRUE	26-10-2021	IPR023007	Uncharacterised protein family UPF0232, actinobacteria								WP_011891728.1	UPF0232 protein <locus_tag>.			UPF0232 protein <locus_tag>.
